!TRANSPORT DATA
CH2CHOCH2                 2  411.000  4.820    0.000    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT: C3H5O
!</005_C3_002_C3H6_HTOXID>
!<005_C3_002_C3H6_LTOXID>
AC4H7OOH                  2  330.435  5.741    0.000    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
AC3H5OOH                  2  481.500  4.997    1.700    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
!</005_C3_002_C3H6_LTOXID>
!<005_C3_002_C3H6_PYROSPEC>
C3H6                      2  307.800  4.140    0.000    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
C3H5-A                    2  316.000  4.220    0.000    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
C3H5-S                    2  316.000  4.220    0.000    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
C3H5-T                    2  316.000  4.220    0.000    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
CC3H6                     2  307.800  4.140    0.000    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT: C3H6
!</005_C3_002_C3H6_PYROSPEC>
!<005_C3_003_C3H4-AC3H4-P_HTOXID>
PC3H4OH-1                 2  411.000  4.820    0.000    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT: C3H5O
PC3H4OH-2                 2  300.783  5.377    0.000    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
SC3H4OH                   2  298.893  5.345    0.000    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
C3H3O                     2  301.263  5.055    0.000    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
C3H4O                     2  319.717  4.854    0.000    6.100    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT: ESTIMATED
!</005_C3_003_C3H4-AC3H4-P_HTOXID>
!<005_C3_003_C3H4-AC3H4-P_LTOXID>
PC3H4OH-1                 2  411.000  4.820    0.000    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT: C3H5O
PC3H4OH-2                 2  300.783  5.377    0.000    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
SC3H4OH                   2  298.893  5.345    0.000    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
C3H3O2H                   2  301.658  5.310    0.000    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
C2HCHO                    2  343.033  4.884    0.000    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
C3H5O31                   2  973.950  6.530    0.000    0.000    0.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
C3H5O32                   2  973.950  6.530    0.000    0.000    0.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
!</005_C3_003_C3H4-AC3H4-P_LTOXID>
!<005_C3_003_C3H4-AC3H4-P_PYROSPEC>
C3H4-P                    1  324.800  4.290    0.000    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
C3H4-A                    1  324.800  4.290    0.000    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
C3H3                      1  324.800  4.290    0.000    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
CC3H4                     1  252.000  4.760    0.000    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
C3H2                      2  209.000  4.100    0.000    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
H2CCC(S)                  2  265.300  3.721    0.000    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
C3H2(S)                   2  209.000  4.100    0.000    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
C3H2C                     1  290.616  4.368    0.000    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
!</005_C3_003_C3H4-AC3H4-P_PYROSPEC>
!<005_C3_004_NC3H7OH_LTOXID>
TQJC3H6OH                 2  464.200  5.009    2.600    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT: C3KET12
TQC3H6OI                  2  464.200  5.009    2.600    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT: C3KET12
QC3H5OHP                  2  464.200  5.009    2.600    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT: C3KET12
TQC3H5OHI                 2  464.200  5.009    2.600    0.000    1.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT: C3KET12
QC3H5OHPO2                2  1145.370 7.650    0.000    0.000    0.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
C3H4OHOOH1-3-2            2  973.950  6.530    0.000    0.000    0.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
C3H4OH1KT2-3              2  1067.060 6.940    0.000    0.000    0.000    !\AUTHOR: WARNING !\REF: WARNING !\COMMENT:
